temperature_recorded_date,state_name,crop_name,apy_item_interval_start,state_temperature_max_val,state_temperature_min_val,state_rainfall_val,yield,FRL,Live Cap FRL,Level,Current Live Storage
2010-06-13,Chhattisgarh,masoor,2010,41.91,24.67,0.88,0.31223,377.82,1.3656666666666666,364.3966666666667,0.3349999999999999
2010-06-14,Chhattisgarh,masoor,2010,39.93,23.58,7.56,0.31223,377.82,1.3656666666666666,364.3866666666667,0.3349999999999999
2010-06-15,Chhattisgarh,masoor,2010,39.2,25.14,2.45,0.31223,377.82,1.3656666666666666,364.38,0.3343333333333333
2010-06-16,Chhattisgarh,masoor,2010,37.35,24.35,6.52,0.31223,377.82,1.3656666666666666,364.3733333333333,0.334
2010-06-17,Chhattisgarh,masoor,2010,34.38,23.1,8.11,0.31223,377.82,1.3656666666666666,364.3666666666666,0.3336666666666666
2010-06-18,Chhattisgarh,masoor,2010,37.32,24.06,3.57,0.31223,377.82,1.3656666666666666,364.3466666666666,0.331
2010-06-19,Chhattisgarh,masoor,2010,39.06,24.1,3.15,0.31223,377.82,1.3656666666666666,364.3466666666666,0.331
2010-06-20,Chhattisgarh,masoor,2010,36.43,22.92,13.67,0.31223,377.82,1.3656666666666666,364.3533333333333,0.3316666666666666
2010-06-21,Chhattisgarh,masoor,2010,39.25,23.92,4.04,0.31223,377.82,1.3656666666666666,364.3566666666666,0.3316666666666666
2010-06-22,Chhattisgarh,masoor,2010,39.73,23.11,2.95,0.31223,377.82,1.3656666666666666,364.3566666666666,0.3316666666666666
2010-06-23,Chhattisgarh,masoor,2010,40.5,24.29,1.86,0.31223,377.82,1.3656666666666666,364.34,0.3306666666666666
2010-06-24,Chhattisgarh,masoor,2010,36.09,23.32,7.16,0.31223,377.82,1.3656666666666666,364.3366666666666,0.3303333333333333
2010-06-25,Chhattisgarh,masoor,2010,37.23,23.56,2.46,0.31223,377.82,1.3656666666666666,364.33,0.3303333333333333
2010-06-26,Chhattisgarh,masoor,2010,36.84,23.39,11.22,0.31223,377.82,1.3656666666666666,364.3233333333333,0.3296666666666666
2010-06-27,Chhattisgarh,masoor,2010,36.08,24.31,7.26,0.31223,377.82,1.3656666666666666,364.3,0.3283333333333333
2010-06-28,Chhattisgarh,masoor,2010,36.95,24.48,7.36,0.31223,377.82,1.3656666666666666,364.29333333333335,0.328
2010-06-29,Chhattisgarh,masoor,2010,39.01,23.88,2.59,0.31223,377.82,1.3656666666666666,364.2866666666666,0.3276666666666666
2010-06-30,Chhattisgarh,masoor,2010,37.1,24.09,4.5,0.31223,377.82,1.3656666666666666,364.28,0.3273333333333333
2010-07-01,Chhattisgarh,masoor,2010,34.6,23.81,19.93,0.31223,377.82,1.3656666666666666,364.25666666666666,0.326
2010-07-02,Chhattisgarh,masoor,2010,34.57,23.8,7.07,0.31223,377.82,1.3656666666666666,364.25666666666666,0.326
2010-07-03,Chhattisgarh,masoor,2010,33.35,23.57,15.07,0.31223,377.82,1.3656666666666666,364.26,0.3263333333333333
2010-07-04,Chhattisgarh,masoor,2010,34.27,23.22,6.91,0.31223,377.82,1.3656666666666666,364.28,0.3273333333333333
2010-07-05,Chhattisgarh,masoor,2010,35.09,24.5,8.85,0.31223,377.82,1.3656666666666666,364.2833333333333,0.3276666666666666
2010-07-06,Chhattisgarh,masoor,2010,34.63,22.87,12.03,0.31223,377.82,1.3656666666666666,364.66,0.3278966666666666
2010-07-07,Chhattisgarh,masoor,2010,33.3,23.52,19.85,0.31223,377.82,1.3656666666666666,364.7033333333334,0.3293033333333333
2010-07-08,Chhattisgarh,masoor,2010,34.96,22.94,11.08,0.31223,377.82,1.3656666666666666,364.8033333333333,0.32968
2010-07-09,Chhattisgarh,masoor,2010,34.68,23.48,2.11,0.31223,377.82,1.3656666666666666,364.8566666666666,0.3298966666666666
2010-07-10,Chhattisgarh,masoor,2010,36.3,24.17,1.3,0.31223,377.82,1.3656666666666666,364.8766666666667,0.32999
2010-07-11,Chhattisgarh,masoor,2010,32.55,23.72,15.02,0.31223,377.82,1.3656666666666666,364.8933333333334,0.3523233333333333
2010-07-12,Chhattisgarh,masoor,2010,31.58,22.58,30.73,0.31223,377.82,1.3656666666666666,365.1333333333334,0.3550633333333333
2010-07-13,Chhattisgarh,masoor,2010,32.77,22.67,14.6,0.31223,377.82,1.3656666666666666,365.2633333333333,0.36253
2010-07-14,Chhattisgarh,masoor,2010,33.57,23.02,17.61,0.31223,377.82,1.3656666666666666,365.3233333333333,0.3675733333333333
2010-07-15,Chhattisgarh,masoor,2010,33.16,23.46,18.16,0.31223,377.82,1.3656666666666666,365.8233333333333,0.3820166666666666
2010-07-16,Chhattisgarh,masoor,2010,34.37,24.39,5.53,0.31223,377.82,1.3656666666666666,365.9866666666667,0.42462
2010-07-17,Chhattisgarh,masoor,2010,35.69,23.91,2.19,0.31223,377.82,1.3656666666666666,366.3833333333334,0.4250166666666666
